"state_census_code","state","sector","observations","employment","members","covered","p_members","p_covered","state_abbreviation","year"
52,"Maryland","Public",1107,654210.182925001,195831.71675,219008.27335,0.299340665340424,0.334767460823059,"MD",2007
52,"Maryland","Public",1100,644354.820175,199064.069741667,231401.676633333,0.30893549323082,0.35912150144577,"MD",2008
52,"Maryland","Public",1104,640137.409241667,182742.865975,212973.565316667,0.285474449396133,0.332699775695801,"MD",2009
52,"Maryland","Public",1032,612194.000416667,178331.260583333,198622.065958333,0.291298598051071,0.324443012475967,"MD",2010
52,"Maryland","Public",1040,602293.4609,186868.41335,209873.343883333,0.310261398553848,0.34845694899559,"MD",2011
52,"Maryland","Public",1042,635619.743058334,169019.893983333,198852.569841667,0.265913546085358,0.312848329544067,"MD",2012
52,"Maryland","Public",1041,636146.021425,202020.0179,225350.054491667,0.317568629980087,0.354242652654648,"MD",2013
52,"Maryland","Public",905,629089.178291666,207801.101833333,227963.640141667,0.330320566892624,0.362370938062668,"MD",2014
52,"Maryland","Public",662,661005.071633333,190645.041225,222798.045508333,0.288416922092438,0.337059497833252,"MD",2015
52,"Maryland","Public",578,694707.478058334,190691.338591667,206065.089375,0.274491548538208,0.296621382236481,"MD",2016
52,"Maryland","Public",570,693961.84545,195028.513908333,212508.944583333,0.281036376953125,0.306225687265396,"MD",2017
52,"Maryland","Public",523,636120.819558333,182616.389966667,198750.585658333,0.287078142166138,0.312441557645798,"MD",2018
52,"Maryland","Public",489,674844.298775001,225828.136241667,253162.949783333,0.334637403488159,0.375142753124237,"MD",2019
52,"Maryland","Public",459,674912.516241666,226250.490841667,241936.469625,0.335229367017746,0.358470857143402,"MD",2020
52,"Maryland","Public",428,641492.252083333,182229.241433333,202069.636316667,0.28407084941864,0.314999341964722,"MD",2021
52,"Maryland","Public",445,710329.180591666,204379.254058333,235261.0314,0.287724703550339,0.331200003623962,"MD",2022
52,"Maryland","Total",3407,1868079.48333333,346490.490833333,423063.670833334,0.185479521751404,0.226469844579697,"MD",1983
52,"Maryland","Total",3362,1913924.245,350909.94,421894.365,0.183345779776573,0.220434203743935,"MD",1984
52,"Maryland","Total",3151,1976817.93083333,329873.5325,412904.889166667,0.166870966553688,0.208873510360718,"MD",1985
52,"Maryland","Total",2890,2032753.74166667,328065.834166667,414224.444166667,0.161389857530594,0.203775018453598,"MD",1986
52,"Maryland","Total",2877,2125362.33250001,332766.71,401919.9925,0.15656940639019,0.189106568694115,"MD",1987
52,"Maryland","Total",2261,2130264.42083333,330576.240833333,397966.656666667,0.155180841684341,0.186815619468689,"MD",1988
52,"Maryland","Total",2076,2230894.38333333,357600.716666667,417142.331666667,0.160294771194458,0.186984345316887,"MD",1989
52,"Maryland","Total",2066,2268902.09833333,327895.441666666,383888.008333333,0.144517228007317,0.169195488095284,"MD",1990
52,"Maryland","Total",2023,2212872.625,312826.048333333,372482.205833333,0.141366496682167,0.168325185775757,"MD",1991
52,"Maryland","Total",1990,2246071.1075,346014.771666667,396244.184166667,0.154053345322609,0.176416575908661,"MD",1992
52,"Maryland","Total",1892,2289339.00166667,354187.7225,402491.038333333,0.154711782932281,0.175811022520065,"MD",1993
52,"Maryland","Total",1858,2324445.40158333,371743.053333334,434357.370558334,0.159927636384964,0.186864942312241,"MD",1994
52,"Maryland","Total",2000,2353398.95469166,350692.802291666,419713.976958333,0.149015456438065,0.178343743085861,"MD",1995
52,"Maryland","Total",2000,2391857.58323333,353543.132691667,415411.5268,0.147811114788055,0.173677369952202,"MD",1996
52,"Maryland","Total",1908,2335767.493425,348667.87205,403113.12055,0.149273365736008,0.172582730650902,"MD",1997
52,"Maryland","Total",1860,2349677.56717499,331255.621766667,378947.568908333,0.140979185700417,0.161276414990425,"MD",1998
52,"Maryland","Total",1918,2444146.78956667,366583.82965,438152.037625,0.149984374642372,0.179265841841698,"MD",1999
52,"Maryland","Total",1949,2423336.41233334,353326.019516666,405521.189666667,0.145801469683647,0.167340025305748,"MD",2000
52,"Maryland","Total",2590,2439813.420125,334644.398075,399337.3923,0.137159824371338,0.163675382733345,"MD",2001
52,"Maryland","Total",3149,2496324.18044167,362011.151316666,419852.954066666,0.145017683506012,0.168188467621803,"MD",2002
52,"Maryland","Total",3024,2480919.658025,354079.5139,409957.944241667,0.142721071839333,0.165244340896606,"MD",2003
52,"Maryland","Total",3381,2502369.59160001,271995.140008333,312945.626941667,0.108695030212402,0.125059708952904,"MD",2004
52,"Maryland","Total",4049,2530024.77355001,336743.030975,379292.403858333,0.13309870660305,0.149916484951973,"MD",2005
52,"Maryland","Total",4478,2613727.92077501,342389.3564,386452.271391666,0.130996555089951,0.147854819893837,"MD",2006
52,"Maryland","Total",4374,2598100.78963331,335300.306091667,375709.211516666,0.129055932164192,0.144609168171883,"MD",2007
52,"Maryland","Total",4470,2609796.54653333,329398.191416667,379654.793025,0.126216039061546,0.145472943782806,"MD",2008
52,"Maryland","Total",4448,2554524.19757499,322841.722333333,366491.860416667,0.126380369067192,0.143467754125595,"MD",2009
52,"Maryland","Total",4317,2557823.70628332,296083.494325,328810.251508333,0.115756019949913,0.128550782799721,"MD",2010
52,"Maryland","Total",4406,2550276.70403333,315882.893175,348202.610033333,0.123862206935883,0.136535227298737,"MD",2011
52,"Maryland","Total",4292,2636938.63899999,278827.312333333,324463.950566667,0.105739019811153,0.123045697808266,"MD",2012
52,"Maryland","Total",4305,2665100.44356667,308014.40345,348606.718316667,0.115573279559612,0.130804345011711,"MD",2013
52,"Maryland","Total",3738,2616166.40020833,310622.4878,347376.837966667,0.118731930851936,0.132780864834785,"MD",2014
52,"Maryland","Total",2726,2752400.01835834,287685.860625,337065.621991667,0.104521818459034,0.122462436556816,"MD",2015
52,"Maryland","Total",2331,2817076.52249167,309361.848825,346752.770091667,0.109816633164883,0.123089581727982,"MD",2016
52,"Maryland","Total",2239,2768870.81385833,297633.434808333,324410.772408333,0.107492715120316,0.117163561284542,"MD",2017
52,"Maryland","Total",2263,2781321.44276667,306318.055633333,334615.071441667,0.110133998095989,0.120307944715023,"MD",2018
52,"Maryland","Total",2091,2909903.013825,328812.953191667,370487.438958333,0.112997904419899,0.127319514751434,"MD",2019
52,"Maryland","Total",1805,2694148.73169999,352667.854591667,381563.416825,0.130901411175728,0.141626715660095,"MD",2020
52,"Maryland","Total",1774,2689273.96645001,293968.536933333,331435.068666667,0.109311483800411,0.123243324458599,"MD",2021
52,"Maryland","Total",1734,2817484.56536667,327011.969833333,371856.378633333,0.116065219044685,0.131981685757637,"MD",2022
53,"District of Columbia","Priv. Construction",43,6803.71833333334,1392.79583333333,2188.94333333333,0.204710975289345,0.321727514266968,"DC",1983
53,"District of Columbia","Priv. Construction",46,6901.66,3311.69833333333,3311.69833333333,0.479840844869614,0.479840844869614,"DC",1984
53,"District of Columbia","Priv. Construction",54,8360.80333333333,1720.45083333333,2432.5575,0.205775782465935,0.290947824716568,"DC",1985
53,"District of Columbia","Priv. Construction",59,9161.5125,3023.62333333333,3023.62333333333,0.330035388469696,0.330035388469696,"DC",1986
53,"District of Columbia","Priv. Construction",72,11588.1458333333,2226.97,2699.08916666667,0.192176565527916,0.232918128371239,"DC",1987
53,"District of Columbia","Priv. Construction",57,8627.17666666666,2674.38833333333,2992.19666666667,0.309995770454407,0.346833825111389,"DC",1988
53,"District of Columbia","Priv. Construction",60,11226.205,3860.51833333333,4487.72666666667,0.343884527683258,0.399754554033279,"DC",1989
53,"District of Columbia","Priv. Construction",54,10108.4591666667,2884.68083333333,3232.36166666667,0.285372942686081,0.319767981767654,"DC",1990
53,"District of Columbia","Priv. Construction",29,5062.09416666667,893.308333333333,1143.25083333333,0.17647011578083,0.22584542632103,"DC",1991
53,"District of Columbia","Priv. Construction",27,4546.85666666667,833.583333333333,833.583333333333,0.183331787586212,0.183331787586212,"DC",1992
53,"District of Columbia","Priv. Construction",33,6155.16583333333,769.3175,901.6375,0.124987289309502,0.146484673023224,"DC",1993
53,"District of Columbia","Priv. Construction",40,7050.87314166667,1559.26323333333,1559.26323333333,0.221144706010818,0.221144706010818,"DC",1994
53,"District of Columbia","Priv. Construction",35,5609.6498,1304.40819166667,1475.13720833333,0.23252934217453,0.262964218854904,"DC",1995
53,"District of Columbia","Priv. Construction",34,5617.54298333333,2158.67989166667,2158.67989166667,0.384274750947952,0.384274750947952,"DC",1996
53,"District of Columbia","Priv. Construction",26,4132.46751666667,528.303633333333,754.039575,0.127842172980309,0.182467147707939,"DC",1997
53,"District of Columbia","Priv. Construction",36,6112.62353333333,695.835458333333,851.178575,0.11383581161499,0.139249309897423,"DC",1998
53,"District of Columbia","Priv. Construction",47,7961.59155,1803.304275,1803.304275,0.226500481367111,0.226500481367111,"DC",1999
53,"District of Columbia","Priv. Construction",51,7861.47931666667,1484.47075,1484.47075,0.18882842361927,0.18882842361927,"DC",2000
53,"District of Columbia","Priv. Construction",70,9093.1633,2121.887475,2583.31498333333,0.23334975540638,0.284094214439392,"DC",2001
53,"District of Columbia","Priv. Construction",65,8180.3115,1672.23630833333,1941.30730833333,0.20442208647728,0.237314596772194,"DC",2002
53,"District of Columbia","Priv. Construction",49,7585.48385833333,1502.31093333333,1825.1358,0.198050767183304,0.240609019994736,"DC",2003
53,"District of Columbia","Priv. Construction",58,8451.62295833333,1925.49475833333,2077.14349166667,0.227825447916985,0.245768591761589,"DC",2004
53,"District of Columbia","Priv. Construction",68,7643.09831666667,1902.22675,1902.22675,0.248881623148918,0.248881623148918,"DC",2005
53,"District of Columbia","Priv. Construction",70,7711.10343333334,1130.38730833333,1130.38730833333,0.146592155098915,0.146592155098915,"DC",2006
53,"District of Columbia","Priv. Construction",66,7637.942425,1025.26321666667,1099.5536,0.13423290848732,0.143959403038025,"DC",2007
53,"District of Columbia","Priv. Construction",86,9488.50335,745.6838,745.6838,0.0785881355404854,0.0785881355404854,"DC",2008
53,"District of Columbia","Priv. Construction",78,8869.92860833333,1067.39695833333,1354.91514166667,0.120338842272758,0.152753785252571,"DC",2009
53,"District of Columbia","Priv. Construction",45,5202.24585,0,0,0,0,"DC",2010
53,"District of Columbia","Priv. Construction",50,5700.98078333334,379.162508333333,379.162508333333,0.0665082931518555,0.0665082931518555,"DC",2011
53,"District of Columbia","Priv. Construction",64,8101.18960833333,204.064425,204.064425,0.0251894388347864,0.0251894388347864,"DC",2012
53,"District of Columbia","Priv. Construction",55,6793.27330833333,1011.17241666667,1011.17241666667,0.148849070072174,0.148849070072174,"DC",2013
53,"District of Columbia","Priv. Construction",64,7525.348075,435.306225,549.200691666667,0.0578453280031681,0.0729801058769226,"DC",2014
53,"District of Columbia","Priv. Construction",69,8196.55985,730.204458333333,730.204458333333,0.0890866965055466,0.0890866965055466,"DC",2015
53,"District of Columbia","Priv. Construction",64,6630.26295,669.799391666667,669.799391666667,0.10102154314518,0.10102154314518,"DC",2016
53,"District of Columbia","Priv. Construction",82,9159.68296666666,1021.61985833333,1021.61985833333,0.111534409224987,0.111534409224987,"DC",2017
53,"District of Columbia","Priv. Construction",67,8202.5913,644.169316666667,1042.11604166667,0.0785324200987816,0.127047181129456,"DC",2018
53,"District of Columbia","Priv. Construction",53,7305.24786666667,618.487533333333,707.8056,0.0846634581685066,0.0968900173902512,"DC",2019
53,"District of Columbia","Priv. Construction",55,8451.77375,375.217991666667,375.217991666667,0.0443951785564423,0.0443951785564423,"DC",2020
53,"District of Columbia","Priv. Construction",50,7329.92363333334,833.032458333333,833.032458333333,0.113648176193237,0.113648176193237,"DC",2021
53,"District of Columbia","Priv. Construction",47,6549.396325,941.831233333333,941.831233333333,0.143804281949997,0.143804281949997,"DC",2022
53,"District of Columbia","Priv. Manufacturing",46,7174.61666666667,1265.61416666667,1592.47083333333,0.176401644945145,0.221959009766579,"DC",1983
53,"District of Columbia","Priv. Manufacturing",62,9792.21833333334,2434.8475,2848.06083333333,0.248651266098022,0.290849387645721,"DC",1984
53,"District of Columbia","Priv. Manufacturing",72,10219.8508333333,2501.4825,3176.7475,0.244767025113106,0.310840874910355,"DC",1985
53,"District of Columbia","Priv. Manufacturing",70,10024.1283333333,1880.57,2449.20833333333,0.187604337930679,0.244331300258636,"DC",1986
53,"District of Columbia","Priv. Manufacturing",59,9039.78916666666,1613.7425,2139.76333333333,0.178515508770943,0.236705005168915,"DC",1987
53,"District of Columbia","Priv. Manufacturing",63,9311.42666666667,449.8975,975.3075,0.0483167096972466,0.104743078351021,"DC",1988
53,"District of Columbia","Priv. Manufacturing",58,9420.25166666666,949.780833333334,1419.04166666667,0.100823298096657,0.150637343525887,"DC",1989
53,"District of Columbia","Priv. Manufacturing",57,9337.2775,1645.55333333333,1645.55333333333,0.176234811544418,0.176234811544418,"DC",1990
53,"District of Columbia","Priv. Manufacturing",52,8927.38833333333,585.998333333333,834.130833333333,0.0656405091285706,0.0934350341558456,"DC",1991
53,"District of Columbia","Priv. Manufacturing",53,8924.46166666667,643.1875,1248.52333333333,0.0720701739192009,0.139899000525475,"DC",1992
53,"District of Columbia","Priv. Manufacturing",62,10622.0841666667,1515.6075,2236.095,0.142684563994408,0.210513770580292,"DC",1993
53,"District of Columbia","Priv. Manufacturing",52,7877.67268333333,1230.13939166667,1612.13660833333,0.156155183911324,0.204646304249763,"DC",1994
53,"District of Columbia","Priv. Manufacturing",45,6295.83124166667,681.0712,681.0712,0.108178123831749,0.108178123831749,"DC",1995
53,"District of Columbia","Priv. Manufacturing",44,6500.90664166667,965.80935,965.80935,0.148565337061882,0.148565337061882,"DC",1996
53,"District of Columbia","Priv. Manufacturing",34,5024.726775,1021.09745833333,1300.12670833333,0.203214526176453,0.258745759725571,"DC",1997
53,"District of Columbia","Priv. Manufacturing",40,6056.13979166667,1143.13016666667,1253.65771666667,0.188755571842194,0.207006067037582,"DC",1998
53,"District of Columbia","Priv. Manufacturing",53,7795.25144166667,1721.723625,1899.24048333333,0.22086825966835,0.243640691041946,"DC",1999
53,"District of Columbia","Priv. Manufacturing",44,6558.04531666666,971.483741666667,1383.76566666667,0.148136168718338,0.211002767086029,"DC",2000
53,"District of Columbia","Priv. Manufacturing",51,6807.94525,602.363516666667,814.196708333333,0.0884794890880585,0.119595073163509,"DC",2001
53,"District of Columbia","Priv. Manufacturing",49,6126.32998333333,746.198816666667,1139.18264166667,0.121801927685738,0.185948625206947,"DC",2002
53,"District of Columbia","Priv. Manufacturing",21,3028.71226666667,345.942183333333,345.942183333333,0.114220879971981,0.114220879971981,"DC",2003
53,"District of Columbia","Priv. Manufacturing",17,2151.00785833333,207.442416666667,207.442416666667,0.0964396372437477,0.0964396372437477,"DC",2004
53,"District of Columbia","Priv. Manufacturing",25,2999.75405,0,0,0,0,"DC",2005
53,"District of Columbia","Priv. Manufacturing",29,2999.25344166667,147.145175,231.989516666667,0.0490606017410755,0.0773490890860558,"DC",2006
53,"District of Columbia","Priv. Manufacturing",31,3543.41983333333,0,234.6001,0,0.0662072524428368,"DC",2007
53,"District of Columbia","Priv. Manufacturing",36,3850.70515833333,0,0,0,0,"DC",2008
53,"District of Columbia","Priv. Manufacturing",20,2232.20841666667,0,0,0,0,"DC",2009
53,"District of Columbia","Priv. Manufacturing",27,3037.61631666667,0,0,0,0,"DC",2010
53,"District of Columbia","Priv. Manufacturing",30,3223.06835,106.543,106.543,0.0330563895404339,0.0330563895404339,"DC",2011
53,"District of Columbia","Priv. Manufacturing",21,2480.1294,0,0,0,0,"DC",2012
53,"District of Columbia","Priv. Manufacturing",30,3635.90163333333,0,0,0,0,"DC",2013
53,"District of Columbia","Priv. Manufacturing",26,3073.48635833333,158.287416666667,158.287416666667,0.0515009351074696,0.0515009351074696,"DC",2014
53,"District of Columbia","Priv. Manufacturing",28,2834.73073333333,0,0,0,0,"DC",2015
53,"District of Columbia","Priv. Manufacturing",36,3825.06050833333,0,0,0,0,"DC",2016
53,"District of Columbia","Priv. Manufacturing",39,4515.79015,124.254775,230.65835,0.027515621855855,0.0510781817138195,"DC",2017
53,"District of Columbia","Priv. Manufacturing",30,3492.23348333333,348.004941666667,348.004941666667,0.099651113152504,0.099651113152504,"DC",2018
53,"District of Columbia","Priv. Manufacturing",30,3892.00336666667,0,0,0,0,"DC",2019
53,"District of Columbia","Priv. Manufacturing",21,2715.84148333333,0,0,0,0,"DC",2020
53,"District of Columbia","Priv. Manufacturing",36,4877.63848333333,188.675225,188.675225,0.0386816747486591,0.0386816747486591,"DC",2021
53,"District of Columbia","Priv. Manufacturing",30,4084.314875,0,0,0,0,"DC",2022
53,"District of Columbia","Private",1027,162116.425,24682.3,32236.9283333333,0.152250453829765,0.198850482702255,"DC",1983
53,"District of Columbia","Private",1089,169795.715,24580.6591666667,29844.9983333333,0.144766077399254,0.175770029425621,"DC",1984
53,"District of Columbia","Private",1181,170169.81,23649.5791666667,28197.8,0.138976350426674,0.165703892707825,"DC",1985
53,"District of Columbia","Private",1214,179231.209166666,23361.3566666667,29191.6391666666,0.13034200668335,0.162871405482292,"DC",1986
53,"District of Columbia","Private",1238,188411.2525,19511.745,26482.5033333333,0.103559337556362,0.140556916594505,"DC",1987
53,"District of Columbia","Private",1228,182270.4725,19161.9033333333,23749.4358333333,0.105128951370716,0.130297765135765,"DC",1988
53,"District of Columbia","Private",1152,190322.815,21499.9816666667,26543.2266666667,0.112965866923332,0.139464244246483,"DC",1989
53,"District of Columbia","Private",1152,188448.835,21784.5891666667,25522.6733333333,0.115599490702152,0.135435566306114,"DC",1990
53,"District of Columbia","Private",1048,176909.848333333,19363.0225,24209.9766666667,0.109451353549957,0.136849224567413,"DC",1991
53,"District of Columbia","Private",1018,178264.523333333,15356.8641666667,19093.0691666667,0.0861464962363243,0.107105262577534,"DC",1992
53,"District of Columbia","Private",983,171153.095,15494.3733333333,20099.2325,0.0905293226242065,0.117434233427048,"DC",1993
53,"District of Columbia","Private",1016,173883.4379,16860.3877666667,21610.6088916667,0.0969637334346771,0.124282158911228,"DC",1994
53,"District of Columbia","Private",1081,160902.28905,16156.5080833333,18169.6307,0.100411921739578,0.112923383712769,"DC",1995
53,"District of Columbia","Private",983,149946.15995,16351.668875,18474.206025,0.109050266444683,0.123205594718456,"DC",1996
53,"District of Columbia","Private",962,148050.472216667,12483.5827333333,15337.4500583333,0.0843197777867317,0.103596091270447,"DC",1997
53,"District of Columbia","Private",1040,160469.009466666,13443.1320333333,15473.5103,0.0837740078568459,0.096426784992218,"DC",1998
53,"District of Columbia","Private",1134,177769.176158333,15720.0114833333,17985.732925,0.0884293466806412,0.101174645125866,"DC",1999
53,"District of Columbia","Private",1157,175346.33565,16697.528725,18855.8465416667,0.095225989818573,0.107534877955914,"DC",2000
53,"District of Columbia","Private",1332,174702.761966667,19659.9175166667,24885.9108,0.112533524632454,0.142447158694267,"DC",2001
53,"District of Columbia","Private",1334,168492.982025,16907.3956083333,23053.3376833333,0.100344806909561,0.136820763349533,"DC",2002
53,"District of Columbia","Private",1278,187958.803091667,18396.6438083333,22752.9568916667,0.0978759378194809,0.121052891016006,"DC",2003
53,"District of Columbia","Private",1396,188295.902283333,16599.3885416667,19064.8909,0.0881558656692505,0.101249635219574,"DC",2004
53,"District of Columbia","Private",1639,187731.8934,14315.1443,15513.8934166667,0.0762531310319901,0.0826385617256165,"DC",2005
53,"District of Columbia","Private",1698,182683.93825,12283.2482833333,14844.06545,0.0672377049922943,0.0812554508447647,"DC",2006
53,"District of Columbia","Private",1803,203718.5405,15083.5014416667,19999.2931166667,0.0740408897399902,0.0981711968779564,"DC",2007
53,"District of Columbia","Private",1866,208498.532941667,18396.528125,21339.1045666667,0.0882333666086197,0.102346546947956,"DC",2008
53,"District of Columbia","Private",1762,197868.469950001,12819.7121916667,15446.2189916667,0.0647890567779541,0.0780630633234978,"DC",2009
53,"District of Columbia","Private",1800,205864.645875,12248.895775,13790.8368333333,0.0594997555017471,0.0669898241758347,"DC",2010
53,"District of Columbia","Private",1813,201641.251516667,9471.02630833333,12089.177175,0.046969685703516,0.0599538870155811,"DC",2011
53,"District of Columbia","Private",1904,225668.116625,12613.4583166667,14699.265,0.0558938421308994,0.0651366487145424,"DC",2012
53,"District of Columbia","Private",1936,225595.995483334,11015.960425,12706.4429083333,0.0488304793834686,0.0563238859176636,"DC",2013
53,"District of Columbia","Private",2054,238256.284766667,12771.61905,15667.124,0.0536045432090759,0.0657574459910393,"DC",2014
53,"District of Columbia","Private",2252,243828.91505,15765.905475,18271.2183916667,0.0646597072482109,0.0749345868825912,"DC",2015
53,"District of Columbia","Private",2429,256671.889991667,16007.1318666667,17794.999225,0.0623641796410084,0.0693297535181046,"DC",2016
53,"District of Columbia","Private",2348,258791.580091667,13603.082675,17468.1876416667,0.0525638535618782,0.0674990564584732,"DC",2017
53,"District of Columbia","Private",2154,261485.208658334,15355.8051333333,17804.6145,0.058725330978632,0.0680903345346451,"DC",2018
53,"District of Columbia","Private",1974,266010.239958333,14201.1664916667,15811.2063666667,0.0533857904374599,0.0594383366405964,"DC",2019
53,"District of Columbia","Private",1745,243225.430741666,11456.626675,12040.5297416667,0.0471029132604599,0.0495035797357559,"DC",2020
53,"District of Columbia","Private",1730,254122.766825,12601.0693,13588.18805,0.0495865419507027,0.0534709580242634,"DC",2021
53,"District of Columbia","Private",1666,240659.392866666,12827.7123,14697.5288166667,0.0533023551106453,0.0610719099640846,"DC",2022
53,"District of Columbia","Public",680,106210.684166667,27670.935,37144.1508333333,0.260528743267059,0.349721401929855,"DC",1983
53,"District of Columbia","Public",671,100078.734166667,22502.6133333333,30222.8241666667,0.224849104881287,0.301990479230881,"DC",1984
53,"District of Columbia","Public",731,103939.165833333,21558.2383333333,30028.0416666667,0.207412078976631,0.288900166749954,"DC",1985
53,"District of Columbia","Public",672,99490.9566666668,21319.73,28602.9058333333,0.214288115501404,0.287492513656616,"DC",1986
53,"District of Columbia","Public",695,106028.324166667,22532.4716666667,31978.2425,0.212513700127602,0.301600933074951,"DC",1987
53,"District of Columbia","Public",764,114353.021666667,25015.8275,33182.93,0.218759655952454,0.29017972946167,"DC",1988
53,"District of Columbia","Public",597,96493.0675,21334.0175,27771.3175,0.221093788743019,0.287806361913681,"DC",1989
53,"District of Columbia","Public",596,97001.5599999998,23921.5841666667,30404.3508333333,0.246610298752785,0.313441872596741,"DC",1990
53,"District of Columbia","Public",529,90382.2524999999,20936.9291666667,26601.9683333333,0.231648683547974,0.294327348470688,"DC",1991
53,"District of Columbia","Public",496,86221.4966666667,19913.9083333333,26038.8458333333,0.230962216854095,0.301999479532242,"DC",1992
53,"District of Columbia","Public",507,86591.7616666667,20015.16,27746.7075,0.231143921613693,0.320431262254715,"DC",1993
53,"District of Columbia","Public",530,87709.4406583333,23048.3130416667,28943.2020416667,0.26278030872345,0.329989582300186,"DC",1994
53,"District of Columbia","Public",581,85027.2427749999,21013.0278,26033.1775583333,0.247132882475853,0.306174546480179,"DC",1995
53,"District of Columbia","Public",532,79913.6296666668,23100.785125,26067.0054333333,0.289071917533875,0.32618972659111,"DC",1996
53,"District of Columbia","Public",476,73537.081825,17659.4689666667,21911.3067666667,0.240143731236458,0.297962695360184,"DC",1997
53,"District of Columbia","Public",412,62500.4242333333,16695.3458166667,18558.8105166667,0.267123728990555,0.296938955783844,"DC",1998
53,"District of Columbia","Public",445,67118.9600833334,16401.527275,19808.67555,0.244365036487579,0.295127868652344,"DC",1999
53,"District of Columbia","Public",457,68373.3146833333,19173.968525,21355.9540166667,0.28043058514595,0.312343418598175,"DC",2000
53,"District of Columbia","Public",515,67683.406175,20883.4517583333,25637.5848583333,0.308546125888824,0.378786861896515,"DC",2001
53,"District of Columbia","Public",571,70528.4233166666,16702.249475,19799.2042,0.236815869808197,0.280726581811905,"DC",2002
53,"District of Columbia","Public",570,79983.9368916667,20596.821,23289.2107,0.257511973381042,0.291173607110977,"DC",2003
53,"District of Columbia","Public",540,69955.3694000001,16149.2033666667,18474.7354166667,0.230850085616112,0.264093160629272,"DC",2004
53,"District of Columbia","Public",620,71229.9868083334,15016.17235,17750.5798,0.210812509059906,0.249200940132141,"DC",2005
53,"District of Columbia","Public",604,63682.6174749999,13066.6676916667,15265.7107166667,0.205184206366539,0.239715501666069,"DC",2006
53,"District of Columbia","Public",671,74216.9392499999,13656.535175,17745.7239416667,0.184008330106735,0.239106118679047,"DC",2007
53,"District of Columbia","Public",734,79811.2812666667,16810.8002,19796.6365833333,0.210631877183914,0.248043090105057,"DC",2008
53,"District of Columbia","Public",707,78193.1163833333,15772.2939083333,19135.56865,0.201709493994713,0.244721904397011,"DC",2009
53,"District of Columbia","Public",725,81496.9695916666,13609.2092916667,16245.3025416667,0.166990369558334,0.199336275458336,"DC",2010
53,"District of Columbia","Public",733,79827.0224333334,14006.83055,15763.1340333333,0.175464779138565,0.197466135025024,"DC",2011
53,"District of Columbia","Public",729,83222.5564750001,14014.3608083333,17029.0918416667,0.168396189808846,0.204621106386185,"DC",2012
53,"District of Columbia","Public",723,82863.8193500001,17598.091725,21064.4136,0.212373644113541,0.254205197095871,"DC",2013
53,"District of Columbia","Public",757,86623.3607583334,15225.9959416667,18978.322575,0.175772398710251,0.21909011900425,"DC",2014
53,"District of Columbia","Public",849,90076.2612,18829.7889166667,22066.2231916667,0.209042742848396,0.244972676038742,"DC",2015
53,"District of Columbia","Public",853,87224.6754666667,16650.5731666667,19283.899225,0.190892919898033,0.221083074808121,"DC",2016
53,"District of Columbia","Public",819,87720.4121583335,20101.7635833333,22242.1211333333,0.229157194495201,0.253556966781616,"DC",2017
53,"District of Columbia","Public",809,93147.966575,19869.769775,23451.8546416667,0.213314041495323,0.25176990032196,"DC",2018
53,"District of Columbia","Public",711,94333.4107166666,19374.2151666667,21085.7102166667,0.205380201339722,0.223523244261742,"DC",2019
53,"District of Columbia","Public",722,100001.171433333,18018.1553583333,20721.5054083333,0.180179446935654,0.207212626934052,"DC",2020
53,"District of Columbia","Public",671,96073.0549500001,18646.2471416667,21174.7754416667,0.194084048271179,0.220402851700783,"DC",2021
53,"District of Columbia","Public",651,90163.3469333334,17375.3631583333,19803.4731583333,0.19270983338356,0.219639956951141,"DC",2022
53,"District of Columbia","Total",1707,268327.109166666,52353.235,69381.0791666666,0.195109754800797,0.258569031953812,"DC",1983
53,"District of Columbia","Total",1760,269874.449166666,47083.2725,60067.8225,0.174463614821434,0.222576916217804,"DC",1984
53,"District of Columbia","Total",1912,274108.975833333,45207.8175,58225.8416666667,0.164926439523697,0.212418586015701,"DC",1985
53,"District of Columbia","Total",1886,278722.165833333,44681.0866666666,57794.545,0.16030690073967,0.20735539495945,"DC",1986
53,"District of Columbia","Total",1933,294439.576666667,42044.2166666666,58460.7458333333,0.142794042825699,0.198549211025238,"DC",1987
53,"District of Columbia","Total",1992,296623.494166667,44177.7308333333,56932.3658333333,0.148935377597809,0.191934779286385,"DC",1988
53,"District of Columbia","Total",1749,286815.882499999,42833.9991666666,54314.5441666666,0.149343192577362,0.189370766282082,"DC",1989
53,"District of Columbia","Total",1748,285450.395,45706.1733333333,55927.0241666666,0.160119488835335,0.195925548672676,"DC",1990
53,"District of Columbia","Total",1577,267292.100833334,40299.9516666667,50811.945,0.150771200656891,0.190098941326141,"DC",1991
53,"District of Columbia","Total",1514,264486.02,35270.7725,45131.915,0.133355900645256,0.170640081167221,"DC",1992
53,"District of Columbia","Total",1490,257744.856666667,35509.5333333333,47845.94,0.137770101428032,0.185632959008217,"DC",1993
53,"District of Columbia","Total",1546,261592.878558334,39908.7008083333,50553.8109333333,0.152560353279114,0.193253770470619,"DC",1994
53,"District of Columbia","Total",1662,245929.531825,37169.5358833333,44202.8082583333,0.151138976216316,0.179737702012062,"DC",1995
53,"District of Columbia","Total",1515,229859.789616667,39452.454,44541.2114583334,0.171637043356895,0.193775564432144,"DC",1996
